kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag
12257851,K05962.01,,FALSE POSITIVE,2.61594288,0.711,6.45,72.1,0.92,1370.0,831.27,13.4,1,1034.0,6063.0,4.476,0.07,1.012,1.117,291.20724,50.91663,15.367
12265150,K05963.01,,FALSE POSITIVE,1.686009643,0.566,1.1818,390.4,1.81,1442.0,1024.99,48.5,1,790.0,5783.0,4.539,-0.08,0.88,0.977,295.12543,50.906052,14.391
12300524,K05964.01,,CANDIDATE,32.033211,0.007,5.289,71.3,0.85,591.0,28.78,9.2,1,45.0,6039.0,4.478,0.07,1.005,1.108,287.09006,51.01606,13.186
12349560,K05965.01,,CANDIDATE,43.3975622,0.08,3.908,585.3,1.69,388.0,5.35,8.6,1,31.0,4871.0,4.608,0.0,0.725,0.778,286.93784,51.123508,15.944
12350136,K05966.01,,CANDIDATE,478.79185021,,4.06,,,,,,1,,,,,,,287.35873,51.158321,14.63
10964747,K05844.01,,FALSE POSITIVE,344.961485,0.3073,3.023,427.9,1.61,230.0,0.66,6.2,1,,5481.0,4.51,-0.6,0.775,0.709,285.86667,48.407742,15.023
10967168,K05845.01,,CANDIDATE,22.2659599,0.03,4.816,61.3,1.18,896.0,152.29,8.3,1,46.0,6888.0,4.223,-0.1,1.492,1.363,287.37283,48.465542,11.299
10977671,K05846.01,,CANDIDATE,199.064336,0.763,13.623,265.0,6.12,483.0,12.81,15.4,1,8.0,5157.0,3.541,0.0,3.436,1.496,292.81577,48.422169,14.323
10978581,K05847.01,,CANDIDATE,277.114286,0.0288,3.926,567.1,17.56,605.0,31.66,10.4,1,,5117.0,2.986,-0.22,7.549,2.012,293.26508,48.426399,12.348
10979952,K05848.01,,CANDIDATE,323.159363,0.0504,2.427,368.6,3.41,331.0,2.83,7.4,1,,5251.0,3.872,-0.28,1.811,0.891,293.88602,48.469292,13.789
10989620,K05849.01,,CANDIDATE,21.512259,0.1017,4.337,131.3,1.13,639.0,39.45,7.1,1,,5611.0,4.424,0.14,0.997,0.962,297.61707,48.408089,14.489
10991389,K05850.01,,CANDIDATE,303.226376,0.1097,1.802,1464.0,3.66,274.0,1.33,12.7,1,4.0,5952.0,4.469,-0.16,0.955,0.982,298.29181,48.465691,14.897
12401859,K05967.01,,CANDIDATE,22.8631517,0.1918,1.659,103.3,4.84,1112.0,361.26,8.5,1,,5043.0,3.339,0.28,4.874,1.893,288.142,51.245602,12.26
12402588,K05968.01,,CANDIDATE,97.942437,0.0071,2.575,100.2,2.29,600.0,30.59,7.8,1,,5997.0,3.806,-0.24,2.284,1.217,288.53769,51.280384,11.366
12405436,K05969.01,,FALSE POSITIVE,163.820347,0.2012,1.331,1196.0,2.59,251.0,0.93,7.0,1,,4822.0,4.594,0.4,0.771,0.851,290.1449,51.25771,15.001
12417572,K05970.01,,FALSE POSITIVE,151.577009,0.0653,2.59,467.9,3.67,502.0,14.96,9.3,1,,6854.0,4.106,-0.32,1.674,1.308,295.91843,51.250118,13.965
12418418,K05971.01,,CANDIDATE,493.30572,0.327,5.425,404.5,1.08,149.0,0.12,7.2,1,,4558.0,4.697,-0.96,0.548,0.544,296.26324,51.26609,13.771
12505590,K05972.01,,CANDIDATE,449.87203,0.1377,6.539,1130.0,2.59,199.0,0.37,10.5,1,,5310.0,4.578,-0.08,0.786,0.853,288.62769,51.400131,15.29
12506986,K05973.01,,CANDIDATE,419.93373,0.4097,10.29,285.0,1.82,285.0,1.57,12.0,1,,6686.0,4.425,-0.56,1.053,1.074,289.4024,51.441738,12.71
10991431,K05851.01,,CANDIDATE,322.221973,0.2141,7.531,465.6,2.18,277.0,1.4,8.9,1,,6026.0,4.437,-0.14,1.006,1.007,298.30725,48.48246,14.718
11021266,K05852.01,,CANDIDATE,235.413973,0.1095,3.065,1027.0,3.2,304.0,2.03,6.9,1,,6028.0,4.468,0.0,1.001,1.073,287.36044,48.5564,15.583
11021676,K05853.01,,CANDIDATE,366.68293,0.782,3.854,1075.0,3.15,222.0,0.58,6.4,1,,5217.0,4.462,0.0,0.869,0.799,287.60306,48.599289,15.847
11026582,K05854.01,,CANDIDATE,240.57135,0.457,11.164,921.5,2.93,302.0,1.96,36.9,1,5.0,6146.0,4.497,-0.26,0.943,1.02,290.25085,48.558701,14.466
11036168,K05855.01,,CANDIDATE,217.792748,0.926,4.695,1487.0,6.15,334.0,2.94,16.6,1,3.0,5600.0,4.209,0.16,1.283,0.97,294.79651,48.557861,15.138
11037818,K05856.01,Kepler-1638 b,CONFIRMED,259.34304,0.447,16.04,349.7,6.04,449.0,9.65,13.1,1,5.0,5490.0,3.629,0.24,3.204,1.592,295.48242,48.524441,14.759
11046723,K05857.01,,CANDIDATE,388.03884851,,4.44,,,,,,1,,,,,,,298.71347,48.545479,13.583
11046870,K05858.01,,FALSE POSITIVE,8.34410791,0.546,1.606,255.2,1.75,993.0,229.93,9.9,1,130.0,6321.0,4.434,-0.16,1.058,1.108,298.75833,48.59779,15.067
12554212,K05974.01,,CANDIDATE,4.76815507,0.046,2.115,61.0,0.49,761.0,79.48,9.2,1,282.0,4680.0,4.618,-0.38,0.649,0.638,288.9162,51.534962,13.442
12645262,K05975.01,,FALSE POSITIVE,545.45623972,,5.91,,,,,,1,,,,,,,289.40317,51.736649,12.104
12645761,K05976.01,,FALSE POSITIVE,2.709570339,1.238,5.57527,13170.8,223.75,2427.0,8211.89,900.9,1,495.0,5030.0,3.18,-0.16,5.208,1.498,289.70395,51.714401,13.368
12690465,K05977.01,,CANDIDATE,49.49059818,,1.61,,,,,,1,,,,,,,289.70395,51.871689,13.841
12734110,K05978.01,,CANDIDATE,364.18129,0.0594,6.65,469.5,1.78,209.0,0.45,7.0,1,,4988.0,4.498,0.3,0.85,0.829,288.71906,51.914211,14.923
12735793,K05979.01,,CANDIDATE,37.7935113,0.0794,1.718,67.2,0.89,592.0,29.06,6.9,1,,6178.0,4.417,-0.02,1.076,1.098,289.79166,51.993721,11.982
12736658,K05980.01,,FALSE POSITIVE,0.855294909,1.269,2.89112,6771.6,49.03,2137.0,4916.23,870.3,1,1572.0,5846.0,4.27,-0.02,1.207,0.988,290.26956,51.916302,13.683
12835139,K05981.01,,FALSE POSITIVE,350.609298,0.0409,1.621,369.5,3.88,405.0,6.37,3.6,1,,6658.0,3.934,-0.38,1.992,1.244,290.38977,52.171055,13.329
11069681,K05859.01,,CANDIDATE,172.621943,0.3131,4.435,788.0,26.09,790.0,92.12,3.4,1,,5119.0,2.795,-0.5,9.343,1.983,283.30917,48.685829,13.414
11072982,K05860.01,,CANDIDATE,264.708077,0.2277,3.975,461.3,6.17,425.0,7.68,6.3,1,,5283.0,3.617,-0.28,2.907,1.277,285.56879,48.632099,13.581
11073238,K05861.01,,FALSE POSITIVE,452.40428,0.6038,17.2,216.7,1.58,256.0,1.01,8.2,1,,6195.0,4.437,-0.14,1.029,1.051,285.72473,48.607632,13.752
11076176,K05862.01,,FALSE POSITIVE,0.699985822,0.28,3.02633,389433.0,46.27,1653.0,1761.47,626.9,1,1525.0,5264.0,4.617,-0.3,0.724,0.807,287.57657,48.679379,15.667
11080702,K05863.01,,CANDIDATE,8.67237968,0.1385,2.826,99.1,0.87,825.0,109.61,12.3,1,157.0,5620.0,4.498,-0.12,0.882,0.893,290.00208,48.655361,14.219
11082795,K05864.01,,CANDIDATE,35.9216912,0.7193,0.585,221.3,1.38,468.0,11.38,5.6,1,,5161.0,4.49,-0.06,0.829,0.775,291.17084,48.649261,13.791
11090561,K05865.01,,FALSE POSITIVE,35.8726918,0.963,4.402,916.3,62.51,1670.0,1837.31,24.6,1,40.0,5254.0,2.494,-0.5,15.369,2.687,294.86819,48.649578,13.375
11090926,K05866.01,,CANDIDATE,102.300622,0.9599,4.473,781.2,35.36,984.0,221.33,13.0,1,,4895.0,2.566,-0.54,9.435,1.195,295.02325,48.680649,13.83
11097752,K05867.01,,CANDIDATE,359.8455,0.4022,34.84,503.9,14.76,510.0,16.01,12.3,1,,4945.0,3.058,0.06,6.632,1.835,297.6507,48.617802,12.117
11098704,K05868.01,,CANDIDATE,22.7783121,0.3499,1.037,155.6,1.89,863.0,130.87,7.3,1,,6538.0,4.162,-0.24,1.477,1.153,298.02136,48.626141,13.787
11100170,K05869.01,,CANDIDATE,114.406187,0.2729,4.92,1306.0,2.42,267.0,1.21,11.4,1,,4641.0,4.589,-0.14,0.691,0.677,298.57523,48.668362,15.746
11129145,K05870.01,,CANDIDATE,132.114,0.2502,2.514,216.8,0.75,217.0,0.52,5.7,1,,4342.0,4.715,-0.92,0.523,0.518,287.46823,48.758659,13.586
11145391,K05871.01,,CANDIDATE,623.2344,0.0831,14.448,602.8,2.04,196.0,0.35,15.8,1,,5600.0,4.496,-0.36,0.839,0.804,295.4769,48.765079,14.645
11145637,K05872.01,,CANDIDATE,46.16051579,,2.37,,,,,,1,,,,,,,295.56812,48.759811,15.655
11147785,K05873.01,,CANDIDATE,217.170081,86.1724,4.291,937.0,109061.0,802.0,97.62,9.5,1,,5083.0,2.638,-0.5,11.723,2.176,296.32471,48.783112,12.446
11152511,K05874.01,,CANDIDATE,287.33114,0.529,12.722,406.7,2.07,266.0,1.18,19.7,1,4.0,5426.0,4.378,0.12,1.007,0.883,298.06229,48.724918,13.618
11176166,K05875.01,Kepler-1639 b,CONFIRMED,9.8788502,0.732,2.951,454.7,2.64,1003.0,238.98,13.4,2,17.0,6477.0,4.361,-0.26,1.148,1.102,283.06863,48.802078,14.496
11182213,K05876.01,,CANDIDATE,189.456089,0.2906,3.077,453.0,2.2,337.0,3.04,5.4,1,,5991.0,4.387,-0.28,1.026,0.938,287.22351,48.813251,15.242
11183752,K05877.01,,CANDIDATE,230.358183,0.4159,2.031,1023.0,2.87,289.0,1.66,6.2,1,,5803.0,4.465,-0.44,0.884,0.83,288.21854,48.886742,15.571
11191364,K05878.01,,CANDIDATE,211.54114,0.1723,5.4,751.0,1.88,251.0,0.94,5.3,1,,5433.0,4.629,-0.64,0.689,0.736,292.33502,48.87252,15.784
11198419,K05879.01,,CANDIDATE,88.523517,0.9117,7.22,828.0,1.6,209.0,0.45,7.7,1,,3827.0,4.782,-0.4,0.462,0.471,295.57629,48.897861,15.841
11199233,K05880.01,,FALSE POSITIVE,386.22400908,,4.93,,,,,,1,,,,,,,295.89526,48.832939,14.166
11251991,K05881.01,,CANDIDATE,134.35872,0.2786,13.3,75.2,1.27,499.0,14.61,16.5,1,,6948.0,4.194,-0.52,1.433,1.171,295.46149,48.903751,11.083
11298442,K05882.01,,CANDIDATE,55.01469183,,2.34,,,,,,1,,,,,,,292.61597,49.003139,13.113
11305417,K05883.01,,CANDIDATE,198.781156,0.1924,6.77,138.3,1.69,404.0,6.33,10.3,1,,6493.0,4.22,-0.1,1.424,1.229,295.74002,49.01152,12.752
11338918,K05884.01,,FALSE POSITIVE,588.63759,0.3978,3.84,322.1,1.52,185.0,0.28,7.4,1,,5135.0,4.479,0.04,0.849,0.792,285.33615,49.190769,13.714
11340218,K05885.01,,CANDIDATE,111.149082,0.1665,2.911,394.2,1.87,364.0,4.16,5.9,1,,5763.0,4.511,0.21,0.948,1.063,286.12357,49.105289,14.889
11341266,K05886.01,,CANDIDATE,284.87177,0.0404,15.63,106.7,1.84,401.0,6.1,10.1,1,,6437.0,4.004,-0.3,1.773,1.158,286.79611,49.19426,13.074
11341314,K05887.01,,FALSE POSITIVE,9.8338474,0.733,14.585,57.6,0.98,946.0,188.78,23.8,1,114.0,5929.0,4.308,0.1,1.202,1.071,286.83151,49.18824,12.792
11348610,K05888.01,,CANDIDATE,190.860818,0.4668,2.823,512.0,1.84,273.0,1.32,6.2,1,,5463.0,4.578,-0.1,0.803,0.893,290.8688,49.105068,15.491
11351454,K05889.01,,CANDIDATE,374.41813,0.5723,17.9,430.2,2.42,280.0,1.44,8.9,1,3.0,6195.0,4.407,0.12,1.124,1.178,292.39926,49.173641,15.429
