kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,planet,planet_label
2162635,K01032.01,,CANDIDATE,1500.1406772,0.9131,25.727,4129.9,18.35,206.0,0.42,83.3,1,,5009.0,3.755,0.07,2.283,1.083,291.97754,37.532551,13.862,0,candidate
2853093,K01099.01,Kepler-767 b,CONFIRMED,161.5278347,0.0,3.6734,4653.6,8.19,366.0,4.25,54.7,1,9.0,5778.0,4.285,0.16,1.213,1.033,291.57916,38.035831,15.435,1,confirmed
3245969,K01101.01,Kepler-768 b,CONFIRMED,11.39102358,0.732,2.303,448.6,1.67,618.0,34.55,10.5,2,94.0,4983.0,4.617,0.07,0.728,0.836,294.11566,38.393478,15.681,1,confirmed
3231341,K01102.01,Kepler-24 c,CONFIRMED,12.33343853,0.979,6.221,536.4,4.12,915.0,165.3,31.7,4,112.0,5896.0,4.197,-0.36,1.24,0.884,290.41327,38.34375,14.925,1,confirmed
10468940,K01163.02,Kepler-273 c,CONFIRMED,8.01500821,0.645,3.0137,363.0,2.0,865.0,132.46,28.6,2,159.0,5359.0,4.375,0.14,1.002,0.867,291.30222,47.697762,14.968,1,confirmed
10337517,K01165.01,Kepler-783 c,CONFIRMED,7.053934488,0.899,1.7244,511.5,2.36,840.0,117.33,56.3,2,190.0,5357.0,4.498,0.0,0.863,0.854,291.06293,47.484798,13.916,1,confirmed
10337517,K01165.02,Kepler-783 b,CONFIRMED,4.29263699,0.454,2.7,61.4,0.68,991.0,227.69,11.4,2,302.0,5357.0,4.498,0.0,0.863,0.854,291.06293,47.484798,13.916,1,confirmed
10351231,K01166.01,Kepler-1738 b,CONFIRMED,7.6746614,0.939,1.9374,503.0,2.8,957.0,198.67,20.8,1,140.0,6063.0,4.47,-0.02,1.001,1.079,296.13141,47.43882,15.44,1,confirmed
8561063,K00961.01,Kepler-42 b,CONFIRMED,1.213770423,0.83,0.5532,1821.0,0.78,525.0,18.03,111.4,3,1100.0,3292.0,5.215,-0.42,0.148,0.132,292.21906,44.61916,15.92,1,confirmed
8561063,K00961.02,Kepler-42 c,CONFIRMED,0.453287416,0.81,0.4445,1461.5,0.76,729.0,66.14,150.4,3,1193.0,3292.0,5.215,-0.42,0.148,0.132,292.21906,44.61916,15.92,1,confirmed
8561063,K00961.03,Kepler-42 d,CONFIRMED,1.865114193,0.785,0.4279,1124.8,0.66,455.0,10.1,56.9,3,633.0,3292.0,5.215,-0.42,0.148,0.132,292.21906,44.61916,15.92,1,confirmed
7102227,K01360.01,Kepler-290 c,CONFIRMED,36.7704935,0.545,4.42,1346.6,2.83,437.0,8.6,40.8,3,37.0,5142.0,4.602,-0.06,0.755,0.84,286.41,42.681549,15.596,1,confirmed
7102227,K01360.02,Kepler-290 b,CONFIRMED,14.58932429,0.694,2.4184,831.3,2.32,594.0,29.53,29.3,3,94.0,5142.0,4.602,-0.06,0.755,0.84,286.41,42.681549,15.596,1,confirmed
7102227,K01360.03,Kepler-290 d,CONFIRMED,0.764017553,0.442,1.103,128.2,0.86,1589.0,1503.79,13.2,3,1685.0,5142.0,4.602,-0.06,0.755,0.84,286.41,42.681549,15.596,1,confirmed
6960913,K01361.01,Kepler-61 b,CONFIRMED,59.8780258,0.004,4.8027,1419.1,2.19,273.0,1.31,51.8,1,25.0,4016.0,4.658,0.02,0.599,0.595,295.3045,42.475288,14.995,1,confirmed
6837146,K01362.01,,CANDIDATE,20.51360192,0.703,3.4769,1174.1,2.58,540.0,20.15,32.3,1,58.0,5310.0,4.608,-0.5,0.704,0.733,281.60541,42.390419,15.406,0,candidate
11122894,K01426.02,Kepler-297 c,CONFIRMED,74.92768653,0.796,4.74,4119.2,6.39,409.0,6.62,161.5,3,14.0,5618.0,4.46,-0.22,0.897,0.846,283.20917,48.777641,14.232,1,confirmed
11122894,K01426.03,Kepler-297 d,CONFIRMED,150.0189511,1.252,4.3823,4319.7,32.6,325.0,2.62,106.2,3,10.0,5618.0,4.46,-0.22,0.897,0.846,283.20917,48.777641,14.232,1,confirmed
11129738,K01427.01,Kepler-844 b,CONFIRMED,2.613020421,0.891,1.9588,599.7,1.5,713.0,61.24,31.1,2,408.0,3883.0,4.725,-0.24,0.517,0.516,287.85773,48.774109,15.84,1,confirmed
11401182,K01428.01,Kepler-845 b,CONFIRMED,0.927859786,0.795,1.4279,515.3,1.79,1361.0,813.3,99.8,1,1438.0,4815.0,4.631,0.07,0.699,0.799,290.95755,49.203812,14.631,1,confirmed
11030711,K01429.01,Kepler-1750 b,CONFIRMED,205.912735,0.196,9.992,2378.8,4.68,298.0,1.85,49.4,1,6.0,5644.0,4.457,0.14,0.969,0.981,292.3515,48.511082,15.531,1,confirmed
11512246,K00168.03,Kepler-23 b,CONFIRMED,7.10695741,0.079,5.1462,131.0,1.72,1157.0,422.8,33.8,3,170.0,5761.0,4.091,0.06,1.518,1.036,294.21893,49.479221,13.438,1,confirmed
6607286,K01239.01,,CANDIDATE,0.783276173,0.041,1.6735,264.7,1.98,2149.0,5056.88,46.9,2,1447.0,5640.0,4.247,0.16,1.233,0.979,292.17859,42.005909,15.005,0,candidate
6607286,K01239.02,,CANDIDATE,3.17405898,0.422,2.3156,282.2,2.09,1348.0,780.46,29.2,2,290.0,5640.0,4.247,0.16,1.233,0.979,292.17859,42.005909,15.005,0,candidate
6690082,K01240.01,Kepler-280 b,CONFIRMED,2.1395563,0.368,2.0678,266.1,1.76,1425.0,974.3,48.9,2,625.0,5534.0,4.338,0.14,1.08,0.926,291.3905,42.180592,14.466,1,confirmed
6690082,K01240.02,Kepler-280 c,CONFIRMED,4.807103254,0.94,0.9393,450.5,2.96,1088.0,330.84,32.9,2,243.0,5534.0,4.338,0.14,1.08,0.926,291.3905,42.180592,14.466,1,confirmed
6448890,K01241.01,Kepler-56 c,CONFIRMED,21.4054422,0.943,11.721,409.3,11.64,1087.0,330.0,60.9,2,64.0,4838.0,3.299,0.2,4.361,1.381,293.75836,41.871868,12.44,1,confirmed
6448890,K01241.02,Kepler-56 b,CONFIRMED,10.5007712,0.034,14.522,183.4,5.68,1378.0,852.28,45.3,2,126.0,4838.0,3.299,0.2,4.361,1.381,293.75836,41.871868,12.44,1,confirmed
10730034,K01305.01,Kepler-285 b,CONFIRMED,2.633852528,0.204,2.0206,259.8,1.38,1131.0,387.43,23.3,2,506.0,5114.0,4.463,0.16,0.878,0.817,291.3909,48.065609,15.173,1,confirmed
10730034,K01305.02,Kepler-285 c,CONFIRMED,6.18670882,0.013,2.909,202.6,1.21,851.0,123.96,14.3,2,202.0,5114.0,4.463,0.16,0.878,0.817,291.3909,48.065609,15.173,1,confirmed
10858691,K01306.01,Kepler-286 b,CONFIRMED,1.796320953,0.015,1.9139,210.9,1.2,1367.0,827.82,22.1,4,749.0,5576.0,4.503,-0.36,0.829,0.8,290.67615,48.294289,15.587,1,confirmed
10858691,K01306.02,Kepler-286 c,CONFIRMED,3.468073,0.143,2.361,243.9,1.29,1098.0,343.57,20.6,4,353.0,5576.0,4.503,-0.36,0.829,0.8,290.67615,48.294289,15.587,1,confirmed
10858691,K01306.03,Kepler-286 d,CONFIRMED,5.9142668,0.04,2.661,253.2,1.31,919.0,168.51,17.4,4,190.0,5576.0,4.503,-0.36,0.829,0.8,290.67615,48.294289,15.587,1,confirmed
8107380,K00162.01,Kepler-476 b,CONFIRMED,14.00640392,0.568,4.6919,716.4,3.11,807.0,100.09,109.3,1,96.0,5788.0,4.323,0.0,1.124,0.969,295.16382,43.963039,13.837,1,confirmed
6936909,K01363.01,Kepler-291 b,CONFIRMED,3.546531809,0.633,2.2746,442.7,2.18,1212.0,510.26,26.4,2,374.0,5993.0,4.489,0.07,0.986,1.093,287.91635,42.437302,15.934,1,confirmed
6936909,K01363.02,Kepler-291 c,CONFIRMED,5.70070626,0.664,1.6408,379.8,2.03,1035.0,270.62,15.2,2,221.0,5993.0,4.489,0.07,0.986,1.093,287.91635,42.437302,15.934,1,confirmed
6962977,K01364.01,Kepler-292 f,CONFIRMED,20.8341497,0.269,4.522,803.1,2.26,563.0,23.82,26.2,5,54.0,5296.0,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,1,confirmed
6962977,K01364.02,Kepler-292 d,CONFIRMED,7.0556584,0.301,3.0479,705.6,2.13,808.0,100.88,32.1,5,165.0,5296.0,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,1,confirmed
11176127,K01430.01,Kepler-298 b,CONFIRMED,10.47548084,0.664,2.3024,1070.7,2.11,540.0,20.15,40.3,3,129.0,4463.0,4.677,-0.24,0.611,0.662,283.03979,48.825359,15.415,1,confirmed
11176127,K01430.02,Kepler-298 c,CONFIRMED,22.92886314,0.805,2.0831,908.9,2.08,416.0,7.09,21.3,3,56.0,4463.0,4.677,-0.24,0.611,0.662,283.03979,48.825359,15.415,1,confirmed
11176127,K01430.03,Kepler-298 d,CONFIRMED,77.4740991,0.758,4.168,1543.6,2.63,277.0,1.4,27.5,3,15.0,4463.0,4.677,-0.24,0.611,0.662,283.03979,48.825359,15.415,1,confirmed
11075279,K01431.01,,CANDIDATE,345.1589354,0.87,7.5646,5087.9,7.79,241.0,0.8,197.9,1,4.0,5597.0,4.515,0.28,0.931,1.032,287.02228,48.681938,13.46,0,candidate
11014932,K01432.01,Kepler-299 c,CONFIRMED,6.88595222,0.953,4.148,428.5,2.68,946.0,189.35,34.5,4,197.0,5616.0,4.394,-0.02,0.999,0.903,283.20697,48.580502,15.017,1,confirmed
6607447,K01242.01,,CANDIDATE,99.6442783,0.966,5.1772,3215.6,8.48,415.0,6.98,163.2,1,13.0,6102.0,4.447,-0.08,1.016,1.049,292.22839,42.03537,13.75,0,candidate
8030148,K00155.01,Kepler-474 b,CONFIRMED,5.660669429,0.477,4.6483,737.8,3.24,1115.0,365.53,201.1,1,237.0,5746.0,4.266,-0.08,1.173,0.927,292.3215,43.881168,13.494,1,confirmed
6693640,K01245.01,Kepler-798 b,CONFIRMED,13.71938426,0.022,5.5677,316.4,1.98,864.0,131.94,48.3,1,96.0,6387.0,4.41,-0.12,1.105,1.145,292.47821,42.142288,14.2,1,confirmed
10858691,K01306.04,Kepler-286 e,CONFIRMED,29.2214959,0.779,4.014,394.0,1.81,539.0,20.03,14.6,4,37.0,5576.0,4.503,-0.36,0.829,0.8,290.67615,48.294289,15.587,1,confirmed
10973814,K01307.01,Kepler-287 c,CONFIRMED,44.8520997,0.807,3.5729,780.8,3.35,513.0,16.35,33.0,2,28.0,5514.0,4.345,0.16,1.071,0.926,290.92746,48.44355,14.775,1,confirmed
10973814,K01307.02,Kepler-287 b,CONFIRMED,20.34237838,0.826,2.3351,564.6,2.88,667.0,46.93,28.7,2,65.0,5514.0,4.345,0.16,1.071,0.926,290.92746,48.44355,14.775,1,confirmed
6541920,K00157.05,Kepler-11 g,CONFIRMED,118.3786735,0.011,9.5574,1083.3,3.4,376.0,4.75,83.1,6,12.0,5657.0,4.364,0.0,1.046,0.921,297.11511,41.909142,13.709,1,confirmed
10586208,K01308.01,Kepler-811 b,CONFIRMED,23.58444746,0.711,5.5545,429.2,3.0,730.0,66.96,42.8,1,45.0,5655.0,4.152,0.0,1.354,0.947,285.42429,47.83461,13.971,1,confirmed
6962977,K01364.03,Kepler-292 e,CONFIRMED,11.97884409,0.073,3.751,707.9,2.11,678.0,49.87,27.8,5,97.0,5296.0,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,1,confirmed
6962977,K01364.04,Kepler-292 c,CONFIRMED,3.71545593,0.327,2.558,331.7,1.46,1001.0,237.42,19.6,5,298.0,5296.0,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,1,confirmed
6962977,K01364.05,Kepler-292 b,CONFIRMED,2.58083264,0.16,2.1729,270.2,1.31,1130.0,386.18,17.5,5,384.0,5296.0,4.538,-0.1,0.808,0.821,295.76614,42.424278,15.956,1,confirmed
6932987,K01366.01,Kepler-293 b,CONFIRMED,19.25404023,0.548,4.6509,987.7,3.04,657.0,44.17,50.7,2,71.0,5798.0,4.507,0.1,0.941,1.038,286.35806,42.406509,15.368,1,confirmed
11014932,K01432.02,Kepler-299 d,CONFIRMED,15.0549356,0.321,4.801,256.4,1.6,729.0,66.72,16.6,4,86.0,5616.0,4.394,-0.02,0.999,0.903,283.20697,48.580502,15.017,1,confirmed
11014932,K01432.03,Kepler-299 b,CONFIRMED,2.92721119,0.043,2.545,170.2,1.29,1258.0,593.23,18.0,4,417.0,5616.0,4.394,-0.02,0.999,0.903,283.20697,48.580502,15.017,1,confirmed
11014932,K01432.04,Kepler-299 e,CONFIRMED,38.2856338,0.115,6.512,322.8,1.77,534.0,19.24,15.0,4,31.0,5616.0,4.394,-0.02,0.999,0.903,283.20697,48.580502,15.017,1,confirmed
11288505,K01433.01,Kepler-846 b,CONFIRMED,19.80787763,0.054,3.453,616.3,2.08,624.0,35.89,20.1,1,55.0,5775.0,4.558,-0.22,0.84,0.934,287.05701,49.046021,15.65,1,confirmed
11493431,K01434.01,Kepler-847 b,CONFIRMED,2.343230566,0.047,2.0424,246.5,1.18,1054.0,292.31,23.9,1,454.0,4798.0,4.533,0.16,0.782,0.761,283.50479,49.451019,14.782,1,confirmed
6441738,K01246.01,,CANDIDATE,19.03723442,0.033,3.3882,401.3,5.74,1051.0,288.04,25.3,1,71.0,5248.0,3.523,-0.58,2.892,1.017,291.42755,41.878159,14.898,0,candidate
8616873,K01251.01,,CANDIDATE,0.576078683,1.113,1.63253,10084.8,23.23,1982.0,3647.63,426.0,1,1158.0,5693.0,4.57,-0.24,0.816,0.911,288.70087,44.70768,15.237,0,candidate
10854768,K01309.01,Kepler-812 b,CONFIRMED,10.1171684,0.296,4.6677,288.7,3.07,1163.0,433.41,50.6,1,130.0,6306.0,4.077,0.24,1.792,1.399,288.85529,48.208542,13.832,1,confirmed
10964440,K01310.01,Kepler-813 b,CONFIRMED,19.12947603,0.861,3.9622,451.2,4.23,817.0,105.25,31.7,2,58.0,5372.0,4.007,0.46,1.71,1.084,285.66269,48.435371,14.569,1,confirmed
10713616,K01311.01,Kepler-1667 b,CONFIRMED,83.5781976,0.544,7.2487,630.8,6.63,655.0,43.62,54.9,1,15.0,6056.0,3.788,0.26,2.562,1.468,283.53296,48.094261,13.498,1,confirmed
10963242,K01312.01,Kepler-814 b,CONFIRMED,6.1469956,0.083,3.3153,249.6,2.04,1164.0,433.72,25.8,2,177.0,6110.0,4.285,0.16,1.296,1.185,284.91049,48.431641,14.706,1,confirmed
6932987,K01366.02,Kepler-293 c,CONFIRMED,54.1558384,0.927,4.432,1109.8,3.88,466.0,11.12,29.1,2,23.0,5798.0,4.507,0.1,0.941,1.038,286.35806,42.406509,15.368,1,confirmed
8191672,K00018.01,Kepler-5 b,CONFIRMED,3.548465446,0.075,4.56904,7251.5,14.92,1640.0,1708.28,2486.5,1,378.0,6290.0,4.074,0.04,1.746,1.319,299.40701,44.035053,13.369,1,confirmed
6851425,K00163.01,Kepler-477 b,CONFIRMED,11.1199028,0.72,3.3759,636.3,2.08,649.0,42.07,100.3,1,120.0,5078.0,4.581,0.0,0.766,0.816,288.0676,42.35537,13.536,1,confirmed
6934291,K01367.01,Kepler-828 b,CONFIRMED,0.567856484,0.324,1.0258,334.8,1.55,1848.0,2760.23,53.8,1,2354.0,5073.0,4.483,0.14,0.853,0.806,286.88727,42.47126,15.055,1,confirmed
11037335,K01435.01,Kepler-300 c,CONFIRMED,40.7150498,0.638,8.587,563.9,2.2,516.0,16.76,56.4,2,34.0,5968.0,4.534,-0.26,0.881,0.97,295.2887,48.59972,14.201,1,confirmed
11037335,K01435.02,Kepler-300 b,CONFIRMED,10.44635944,0.967,2.749,354.2,2.18,812.0,102.77,34.4,2,127.0,5968.0,4.534,-0.26,0.881,0.97,295.2887,48.59972,14.201,1,confirmed
11389771,K01436.01,Kepler-301 b,CONFIRMED,2.508553286,0.009,2.2664,211.6,1.28,1278.0,629.8,26.8,3,430.0,5814.0,4.523,-0.18,0.881,0.944,283.98297,49.23299,14.271,1,confirmed
11389771,K01436.02,Kepler-301 d,CONFIRMED,13.75129636,0.359,3.853,348.5,1.66,725.0,65.24,24.6,3,76.0,5814.0,4.523,-0.18,0.881,0.944,283.98297,49.23299,14.271,1,confirmed
10925104,K00156.01,Kepler-114 c,CONFIRMED,8.041347775,0.26,2.6332,591.0,1.29,507.0,15.59,77.5,3,160.0,3980.0,4.722,-0.2,0.54,0.56,294.12143,48.349522,13.738,1,confirmed
8494263,K01255.01,,CANDIDATE,78.9257421,0.359,7.5193,17972.0,11.9,398.0,5.94,85.2,1,15.0,5750.0,4.538,-0.04,0.882,0.98,291.44522,44.52869,15.913,0,candidate
10585852,K01314.01,Kepler-815 b,CONFIRMED,8.57504983,0.129,8.653,160.6,4.26,1374.0,841.68,36.9,1,130.0,4986.0,3.462,-0.04,3.464,1.268,285.2211,47.881378,13.242,1,confirmed
10928043,K01315.01,,CANDIDATE,6.84639884,0.9,3.4919,149.7,1.9,1132.0,387.84,36.3,1,192.0,6065.0,4.251,0.07,1.31,1.115,295.29385,48.374802,13.137,0,candidate
10794087,K01316.01,Kepler-1743 b,CONFIRMED,7.64970832,0.898,6.625,55.4,1.43,1144.0,404.99,28.5,2,173.0,5855.0,4.125,0.4,1.613,1.266,290.55237,48.126263,11.926,1,confirmed
10794087,K01316.02,,CANDIDATE,12.37679312,,3.85,,,,,,2,,,,,,,290.55237,48.126263,11.926,0,candidate
6541920,K00157.06,Kepler-11 b,CONFIRMED,10.30401132,0.017,4.2246,316.1,1.84,849.0,122.98,53.8,6,117.0,5657.0,4.364,0.0,1.046,0.921,297.11511,41.909142,13.709,1,confirmed
7287415,K01369.01,Kepler-1745 b,CONFIRMED,3.016182013,0.732,2.8349,222.5,2.25,1449.0,1044.49,31.9,1,449.0,5611.0,4.144,0.16,1.4,0.995,293.46902,42.822411,14.878,1,confirmed
6924203,K01370.01,Kepler-829 b,CONFIRMED,6.8833761,0.075,2.2702,458.4,1.69,857.0,127.67,28.1,1,193.0,5679.0,4.581,-0.32,0.794,0.886,282.33279,42.463821,14.931,1,confirmed
11389771,K01436.03,Kepler-301 c,CONFIRMED,5.41908491,0.536,2.3379,231.0,1.38,989.0,225.71,20.2,3,173.0,5814.0,4.523,-0.18,0.881,0.944,283.98297,49.23299,14.271,1,confirmed
11599038,K01437.01,Kepler-1751 b,CONFIRMED,7.01733571,0.581,3.567,255.5,1.61,984.0,221.46,15.5,3,152.0,6052.0,4.456,-0.26,0.967,0.974,284.84662,49.692402,15.28,1,confirmed
11193263,K01438.01,Kepler-848 b,CONFIRMED,6.91134223,0.259,5.6743,201.7,1.9,1086.0,328.65,44.0,1,196.0,5685.0,4.194,0.24,1.35,1.039,293.28827,48.811619,14.056,1,confirmed
11027624,K01439.01,Kepler-849 b,CONFIRMED,394.6249514,0.336,24.108,2013.3,7.79,325.0,2.65,234.6,1,4.0,5910.0,4.03,0.14,1.727,1.164,290.85178,48.521339,12.849,1,confirmed
11032227,K01440.01,Kepler-850 b,CONFIRMED,7.19304935,0.017,3.407,255.3,1.59,995.0,232.36,19.0,1,185.0,6185.0,4.472,-0.18,0.991,1.06,293.08447,48.57539,15.451,1,confirmed
8751933,K01257.01,Kepler-420 b,CONFIRMED,86.64764448,0.0,4.2326,7311.6,9.4,419.0,7.28,241.9,1,16.0,5522.0,4.323,0.26,1.12,0.963,291.22519,44.92738,14.651,1,confirmed
8630788,K01258.01,Kepler-281 c,CONFIRMED,36.33750453,0.825,7.06,2828.4,5.3,513.0,16.36,96.8,3,38.0,5717.0,4.538,0.0,0.884,0.984,294.10818,44.770699,15.773,1,confirmed
8630788,K01258.02,Kepler-281 b,CONFIRMED,14.64613058,0.561,5.688,593.5,2.22,694.0,54.95,30.0,3,89.0,5717.0,4.538,0.0,0.884,0.984,294.10818,44.770699,15.773,1,confirmed
8630788,K01258.03,Kepler-281 d,CONFIRMED,148.272013,0.883,4.192,1707.4,4.3,321.0,2.51,21.8,3,8.0,5717.0,4.538,0.0,0.884,0.984,294.10818,44.770699,15.773,1,confirmed
4164994,K01320.01,Kepler-816 b,CONFIRMED,10.50682978,0.407,3.7769,13355.5,9.01,668.0,47.21,343.4,1,83.0,5127.0,4.589,0.12,0.782,0.872,293.36285,39.212448,15.95,1,confirmed
6766634,K01375.01,Kepler-1746 b,CONFIRMED,321.2124365,0.873,4.012,2358.6,7.25,310.0,2.17,81.7,1,5.0,6018.0,4.257,0.06,1.286,1.09,288.32043,42.261414,13.709,1,confirmed
7211469,K01377.01,Kepler-830 b,CONFIRMED,11.29689442,0.634,4.623,198.5,1.74,907.0,160.18,20.9,1,121.0,6096.0,4.358,0.14,1.176,1.155,295.05429,42.75684,14.788,1,confirmed
7831264,K00171.01,Kepler-116 b,CONFIRMED,5.968724048,0.166,3.651,510.6,3.26,1251.0,579.9,107.1,2,225.0,6122.0,4.173,0.02,1.439,1.123,294.74207,43.536831,13.717,1,confirmed
7532973,K01450.01,Kepler-854 b,CONFIRMED,2.144632238,1.228,6.2701,19836.9,59.19,1736.0,2146.82,334.8,1,629.0,6296.0,4.24,-0.16,1.305,1.076,293.35129,43.13464,13.48,1,confirmed
8678594,K01261.01,Kepler-799 b,CONFIRMED,133.460999,0.249,11.4997,5032.9,11.21,433.0,8.29,162.3,2,10.0,5588.0,4.047,0.14,1.593,1.031,287.1749,44.878571,15.12,1,confirmed
10925104,K00156.02,Kepler-114 b,CONFIRMED,5.188563677,0.179,2.3683,358.7,1.0,586.0,27.95,56.4,3,239.0,3980.0,4.722,-0.2,0.54,0.56,294.12143,48.349522,13.738,1,confirmed
8678594,K01261.02,Kepler-799 c,CONFIRMED,15.19423359,0.906,3.106,367.8,3.69,893.0,150.25,18.1,2,88.0,5588.0,4.047,0.14,1.593,1.031,287.1749,44.878571,15.12,1,confirmed
4076098,K01323.01,Kepler-817 b,CONFIRMED,3.990105908,0.582,2.4108,6154.9,7.45,1124.0,378.53,247.8,1,212.0,5926.0,4.519,-0.12,0.913,1.004,296.08185,39.161621,15.572,1,confirmed
4282872,K01325.01,Kepler-818 b,CONFIRMED,10.035381809,0.079,3.4062,2829.7,4.42,786.0,90.33,150.9,1,107.0,5813.0,4.561,-0.28,0.833,0.925,296.23511,39.370338,15.062,1,confirmed
7211221,K01379.01,Kepler-831 b,CONFIRMED,5.62154315,0.742,2.4143,172.3,1.37,992.0,229.04,35.3,1,238.0,5637.0,4.439,0.0,0.96,0.924,294.98547,42.727669,13.687,1,confirmed
11356260,K01441.01,Kepler-851 b,CONFIRMED,8.50698069,0.816,2.938,295.5,1.9,900.0,155.42,20.7,1,160.0,5822.0,4.428,-0.1,0.986,0.951,294.68027,49.14016,15.135,1,confirmed
11600889,K01442.01,Kepler-407 b,CONFIRMED,0.669310092,0.157,1.6274,131.8,1.13,1983.0,3643.96,75.3,1,1592.0,5475.0,4.426,0.34,1.003,0.977,286.03635,49.61451,12.521,1,confirmed
11043167,K01444.01,Kepler-852 b,CONFIRMED,44.9306706,0.481,6.539,438.4,2.49,565.0,24.17,33.8,1,25.0,6121.0,4.397,0.36,1.164,1.233,297.3916,48.560692,13.949,1,confirmed
8612847,K01264.01,Kepler-800 b,CONFIRMED,14.13175309,0.848,4.0136,1033.0,3.02,675.0,49.18,40.1,1,95.0,5616.0,4.564,-0.16,0.822,0.907,286.57483,44.7952,15.762,1,confirmed
8547140,K01266.01,Kepler-801 b,CONFIRMED,11.41926141,0.242,3.9908,915.6,1.48,419.0,7.32,58.0,1,117.0,3823.0,4.765,-0.2,0.492,0.513,286.07523,44.664639,15.314,1,confirmed
8813698,K01268.01,,CANDIDATE,268.9410974,0.765,5.4434,9010.2,13.57,321.0,2.52,120.4,1,4.0,5798.0,4.224,0.14,1.306,1.041,289.88962,45.005669,14.814,0,candidate
4074736,K01328.01,,CANDIDATE,80.9669561,0.007,2.5276,4733.0,5.04,364.0,4.14,52.0,1,13.0,5611.0,4.61,-0.5,0.737,0.824,295.80585,39.17799,15.671,0,candidate
4072526,K01329.01,Kepler-819 b,CONFIRMED,33.1996355,0.017,5.022,1112.5,2.85,485.0,13.09,32.6,1,33.0,5102.0,4.463,0.18,0.88,0.819,295.37079,39.177212,15.03,1,confirmed
4274548,K01331.01,,CANDIDATE,6.80082032,0.597,1.9883,699.9,1.88,697.0,55.83,25.5,1,127.0,4805.0,4.633,-0.06,0.688,0.769,294.50842,39.398682,15.238,0,candidate
4455231,K01332.01,Kepler-288 c,CONFIRMED,19.30581662,0.001,4.2902,709.1,4.0,815.0,104.41,36.3,3,60.0,5661.0,4.09,0.16,1.522,1.04,288.91644,39.594711,15.151,1,confirmed
9527915,K00165.01,Kepler-478 b,CONFIRMED,13.22175358,0.451,2.7884,876.5,2.38,640.0,39.56,93.6,1,100.0,5211.0,4.556,0.0,0.799,0.838,292.48694,46.196209,13.938,1,confirmed
11336883,K01445.01,Kepler-853 b,CONFIRMED,7.16893064,0.573,4.6766,112.8,1.61,1187.0,469.56,36.3,3,153.0,6221.0,4.198,0.08,1.458,1.225,283.9368,49.110329,12.32,1,confirmed
11336883,K01445.02,,CANDIDATE,54.325574,0.154,9.86,44.2,0.76,545.0,20.85,7.7,3,,6343.0,4.411,0.07,1.137,1.213,283.9368,49.110329,12.32,0,candidate
11336883,K01445.03,,CANDIDATE,20.01959599,,7.0,,,,,,3,,,,,,,283.9368,49.110329,12.32,0,candidate
8564587,K01270.01,Kepler-57 b,CONFIRMED,5.729317577,0.597,1.1816,865.4,2.41,850.0,123.03,59.0,2,230.0,5320.0,4.589,-0.06,0.786,0.882,293.6413,44.65704,14.809,1,confirmed
10925104,K00156.03,Kepler-114 d,CONFIRMED,11.776132317,0.54,2.8971,1430.8,2.08,446.0,9.37,163.5,3,114.0,3980.0,4.722,-0.2,0.54,0.56,294.12143,48.349522,13.738,1,confirmed
8564587,K01270.02,Kepler-57 c,CONFIRMED,11.60908533,0.03,2.2603,489.3,1.71,671.0,48.06,34.1,2,117.0,5320.0,4.589,-0.06,0.786,0.882,293.6413,44.65704,14.809,1,confirmed
8631160,K01271.01,,CANDIDATE,162.0479502,0.663,9.8974,4840.5,11.52,437.0,8.65,370.2,1,8.0,6309.0,4.16,0.12,1.567,1.294,294.2655,44.7943,13.632,0,candidate
8806072,K01273.01,Kepler-802 b,CONFIRMED,40.05881661,0.819,5.595,1239.4,3.43,489.0,13.57,62.6,1,32.0,5668.0,4.545,-0.02,0.868,0.963,286.01587,45.007771,14.862,1,confirmed
4455231,K01332.02,Kepler-288 b,CONFIRMED,6.09747233,0.012,3.431,217.6,2.22,1197.0,485.84,17.4,3,183.0,5661.0,4.09,0.16,1.522,1.04,288.91644,39.594711,15.151,1,confirmed
4455231,K01332.03,Kepler-288 d,CONFIRMED,56.637918,0.298,6.172,589.7,3.68,570.0,24.87,20.9,3,21.0,5661.0,4.09,0.16,1.522,1.04,288.91644,39.594711,15.151,1,confirmed
8972058,K00159.01,Kepler-115 c,CONFIRMED,8.99088621,0.77,4.2447,469.7,2.78,960.0,200.35,93.6,2,147.0,5881.0,4.315,0.07,1.171,1.032,297.71185,45.261921,13.431,1,confirmed
9202151,K01393.01,,CANDIDATE,1.694740233,0.671,1.6864,1446.8,2.12,797.0,95.14,92.3,1,661.0,3764.0,4.739,0.14,0.527,0.555,283.55554,45.614262,15.804,0,candidate
4760746,K01455.01,,CANDIDATE,15.068060768,0.88,3.3011,19387.0,16.43,742.0,71.78,282.8,1,56.0,5982.0,4.493,-0.04,0.96,1.047,295.4783,39.867722,15.95,0,candidate
